"playerId","skaterFullName","team_abbr","positionCode","shootsCatches","gamesPlayed","goals","assists","points","plusMinus","shots","shootingPct","faceoffWinPct","timeOnIcePerGame","toi_5v5_per_game","corsi_against","corsi_ahead","corsi_behind","corsi_close","corsi_for","corsi_relative","corsi_tied","corsi_total","corsi_percentage","fenwick_against","fenwick_ahead","fenwick_behind","fenwick_close","fenwick_for","fenwick_relative","fenwick_tied","fenwick_total","fenwick_percentage","zone_start_pct","shooting_pct_5v5","save_pct_5v5","evGoals","evPoints","gameWinningGoals","lastName","otGoals","penaltyMinutes","pointsPerGame","ppGoals","ppPoints","seasonId","shGoals","shPoints","teamAbbrevs","goals_per_game","assists_per_game","points_per_game","shots_per_game","corsi_plus_minus","fenwick_plus_minus","moneypuck_team","onIce_xGoalsPercentage","offIce_xGoalsPercentage","I_F_xGoals","I_F_flurryAdjustedxGoals","I_F_scoreVenueAdjustedxGoals","I_F_flurryScoreVenueAdjustedxGoals","I_F_lowDangerxGoals","I_F_mediumDangerxGoals","I_F_highDangerxGoals","I_F_xGoalsFromxReboundsOfShots","I_F_xGoalsFromActualReboundsOfShots","I_F_reboundxGoals","I_F_xGoals_with_earned_rebounds","I_F_xGoals_with_earned_rebounds_scoreAdjusted","I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted","OnIce_F_xGoals","OnIce_F_flurryAdjustedxGoals","OnIce_F_scoreVenueAdjustedxGoals","OnIce_F_flurryScoreVenueAdjustedxGoals","OnIce_F_lowDangerxGoals","OnIce_F_mediumDangerxGoals","OnIce_F_highDangerxGoals","OnIce_F_xGoalsFromxReboundsOfShots","OnIce_F_xGoalsFromActualReboundsOfShots","OnIce_F_reboundxGoals","OnIce_F_xGoals_with_earned_rebounds","OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted","OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted","OnIce_A_xGoals","OnIce_A_flurryAdjustedxGoals","OnIce_A_scoreVenueAdjustedxGoals","OnIce_A_flurryScoreVenueAdjustedxGoals","OnIce_A_lowDangerxGoals","OnIce_A_mediumDangerxGoals","OnIce_A_highDangerxGoals","OnIce_A_xGoalsFromxReboundsOfShots","OnIce_A_xGoalsFromActualReboundsOfShots","OnIce_A_reboundxGoals","OnIce_A_xGoals_with_earned_rebounds","OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted","OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted","OffIce_F_xGoals","OffIce_A_xGoals","xGoalsForAfterShifts","xGoalsAgainstAfterShifts","offIce_corsiPercentage","offIce_fenwickPercentage","I_F_faceOffsWon","faceoffsWon","faceoffsLost","OffIce_F_shotAttempts","OffIce_A_shotAttempts"
8484801,"Macklin Celebrini","SJS","C","L",70,25,38,63,-31,236,0.10593,0.48239,1187.2857,905.41,1091,-38,5,2,1055,0.05,-3,-36,0.491,766,-7,-17,22,758,0.062,16,-8,0.497,0.51,0.084,0.892,17,41,4,"Celebrini",1,28,0.9,8,22,20242025,0,0,"SJS",0.357142857142857,0.542857142857143,0.9,3.37142857142857,-36,-8,"SJS",0.48,0.26,2.89,2.65,2.89,2.65,1.18,0.77,0.93,0.62,1.08,0.27,3.23,3.23,2.94,20.37,18.4,20.37,18.4,2.9,3.66,13.8,2.51,2.88,2.93,19.95,19.95,18.37,21.69,21.01,21.69,21.01,0.95,1.43,19.32,0.76,0.62,0.62,21.84,21.84,21.15,3.49,9.76,0,0,0.24,0.23,38,38,39,39,122
8484801,"Macklin Celebrini","SJS","C","L",70,25,38,63,-31,236,0.10593,0.48239,1187.2857,905.41,1091,-38,5,2,1055,0.05,-3,-36,0.491,766,-7,-17,22,758,0.062,16,-8,0.497,0.51,0.084,0.892,17,41,4,"Celebrini",1,28,0.9,8,22,20242025,0,0,"SJS",0.357142857142857,0.542857142857143,0.9,3.37142857142857,-36,-8,"SJS",0.53,0.36,23.32,21.91,23.26,21.86,8.87,7.36,7.09,4.17,4.32,3.72,23.78,23.71,22.39,90.06,83.31,89.85,83.09,24.91,26.32,38.82,14.48,16.98,16.98,87.56,87.27,83.29,78.8,76.01,79.81,76.99,19.3,18.69,40.8,8.89,16.01,16.01,71.68,72.56,71.15,98.28,175.4,0,0,0.4,0.4,507,507,544,2303,3409
8484801,"Macklin Celebrini","SJS","C","L",70,25,38,63,-31,236,0.10593,0.48239,1187.2857,905.41,1091,-38,5,2,1055,0.05,-3,-36,0.491,766,-7,-17,22,758,0.062,16,-8,0.497,0.51,0.084,0.892,17,41,4,"Celebrini",1,28,0.9,8,22,20242025,0,0,"SJS",0.357142857142857,0.542857142857143,0.9,3.37142857142857,-36,-8,"SJS",0.46,0.42,14.87,14.6,14.81,14.54,5.56,4.87,4.43,2.33,1.72,2.92,14.29,14.22,14.12,44.26,43.07,44.05,42.85,16.58,16.54,11.14,7.29,8.7,8.65,42.89,42.6,41.93,52.04,49.98,53.05,50.96,17.37,15.7,18.97,7.56,14.46,14.95,44.65,45.53,44.84,81.65,113.46,0.88,1.14,0.44,0.43,407,407,454,2055,2633
8484801,"Macklin Celebrini","SJS","C","L",70,25,38,63,-31,236,0.10593,0.48239,1187.2857,905.41,1091,-38,5,2,1055,0.05,-3,-36,0.491,766,-7,-17,22,758,0.062,16,-8,0.497,0.51,0.084,0.892,17,41,4,"Celebrini",1,28,0.9,8,22,20242025,0,0,"SJS",0.357142857142857,0.542857142857143,0.9,3.37142857142857,-36,-8,"SJS",0.01,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0,0,0.01,0,0,0.02,0.02,0.02,1.36,1.36,1.36,1.36,0.03,0,1.33,0.07,0.49,0,1.43,1.43,1.43,2.1,30.03,0,0,0.12,0.13,4,4,32,47,358
8484801,"Macklin Celebrini","SJS","C","L",70,25,38,63,-31,236,0.10593,0.48239,1187.2857,905.41,1091,-38,5,2,1055,0.05,-3,-36,0.491,766,-7,-17,22,758,0.062,16,-8,0.497,0.51,0.084,0.892,17,41,4,"Celebrini",1,28,0.9,8,22,20242025,0,0,"SJS",0.357142857142857,0.542857142857143,0.9,3.37142857142857,-36,-8,"SJS",0.88,0.9,5.55,4.65,5.55,4.65,2.12,1.71,1.73,1.2,1.52,0.52,6.23,6.23,5.31,25.19,21.59,25.19,21.59,5.31,6,13.87,4.58,5.4,5.4,24.37,24.37,22.63,3.48,3.43,3.48,3.43,0.89,1.41,1.19,0.47,0.44,0.44,3.51,3.51,3.48,8.04,0.89,0,0.01,0.84,0.82,58,58,2,132,26
8481486,"Jimmy Schuldt","SJS","D","L",8,0,0,0,-2,4,0,NA,827,761.12,98,-9,-10,-22,71,-0.06,-8,-27,0.42,69,-4,-5,-14,53,-0.029,-7,-16,0.434,0.5,0,0.936,0,0,0,"Schuldt",0,0,0,0,0,20242025,0,0,"SJS",0,0,0,0.5,-27,-16,"SJS",0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,2.21,0,0,0.3,0.19,0,0,0,7,16
8481486,"Jimmy Schuldt","SJS","D","L",8,0,0,0,-2,4,0,NA,827,761.12,98,-9,-10,-22,71,-0.06,-8,-27,0.42,69,-4,-5,-14,53,-0.029,-7,-16,0.434,0.5,0,0.936,0,0,0,"Schuldt",0,0,0,0,0,20242025,0,0,"SJS",0,0,0,0.5,-27,-16,"SJS",0.38,0.41,0.12,0.12,0.11,0.11,0.12,0,0,0.04,0,0,0.16,0.15,0.15,2.88,2.86,2.8,2.78,1.35,1.1,0.43,0.49,0.22,0.22,3.15,3.06,3.05,4.7,4.59,4.85,4.74,1.31,1.14,2.25,0.77,1.46,1.46,4.01,4.17,4.12,15.03,22.07,0,0,0.47,0.46,0,0,0,327,375
8481486,"Jimmy Schuldt","SJS","D","L",8,0,0,0,-2,4,0,NA,827,761.12,98,-9,-10,-22,71,-0.06,-8,-27,0.42,69,-4,-5,-14,53,-0.029,-7,-16,0.434,0.5,0,0.936,0,0,0,"Schuldt",0,0,0,0,0,20242025,0,0,"SJS",0,0,0,0.5,-27,-16,"SJS",0.39,0.39,0.12,0.12,0.11,0.11,0.12,0,0,0.04,0,0,0.16,0.15,0.15,2.72,2.71,2.64,2.63,1.31,0.98,0.43,0.48,0.22,0.22,2.98,2.89,2.88,4.19,4.09,4.35,4.24,1.26,1,1.93,0.68,1.46,1.46,3.41,3.57,3.52,8.25,13.14,0.2,0.05,0.47,0.46,0,0,0,243,273
8481486,"Jimmy Schuldt","SJS","D","L",8,0,0,0,-2,4,0,NA,827,761.12,98,-9,-10,-22,71,-0.06,-8,-27,0.42,69,-4,-5,-14,53,-0.029,-7,-16,0.434,0.5,0,0.936,0,0,0,"Schuldt",0,0,0,0,0,20242025,0,0,"SJS",0,0,0,0.5,-27,-16,"SJS",0.24,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.04,0.12,0,0.01,0,0,0.17,0.17,0.17,0.49,0.49,0.49,0.49,0.04,0.14,0.31,0.08,0,0,0.58,0.58,0.57,0.67,4.35,0,0,0.09,0.12,0,0,0,6,59
8481486,"Jimmy Schuldt","SJS","D","L",8,0,0,0,-2,4,0,NA,827,761.12,98,-9,-10,-22,71,-0.06,-8,-27,0.42,69,-4,-5,-14,53,-0.029,-7,-16,0.434,0.5,0,0.936,0,0,0,"Schuldt",0,0,0,0,0,20242025,0,0,"SJS",0,0,0,0.5,-27,-16,"SJS",0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0,0,0.01,0,0,0.02,0.02,0.02,0.51,0.13,0,0,0.67,0.6,0,0,0,4,2
8482206,"Ethan Cardwell","SJS","R","R",6,1,0,1,-2,5,0.2,0.5,691.8333,621.33,82,-10,-10,-19,58,0.013,-4,-24,0.414,56,-7,-9,-16,35,-0.024,-5,-21,0.384,0.454,0.095,0.894,1,1,0,"Cardwell",0,2,0.16666,0,0,20242025,0,0,"SJS",0.166666666666667,0,0.166666666666667,0.833333333333333,-24,-21,"SJS",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,0,0,0,0.67,1,0,0,0,4,2
8482206,"Ethan Cardwell","SJS","R","R",6,1,0,1,-2,5,0.2,0.5,691.8333,621.33,82,-10,-10,-19,58,0.013,-4,-24,0.414,56,-7,-9,-16,35,-0.024,-5,-21,0.384,0.454,0.095,0.894,1,1,0,"Cardwell",0,2,0.16666,0,0,20242025,0,0,"SJS",0.166666666666667,0,0.166666666666667,0.833333333333333,-24,-21,"SJS",0.37,0.48,0.5,0.49,0.48,0.47,0.16,0.35,0,0.09,0.19,0.2,0.4,0.39,0.38,2.03,1.94,1.99,1.9,0.61,1.42,0,0.37,0.7,0.7,1.7,1.67,1.62,3.42,3.33,3.5,3.41,1.53,1.36,0.53,0.66,0.74,0.74,3.33,3.41,3.33,14.52,15.97,0,0,0.41,0.43,1,1,1,258,375
8482206,"Ethan Cardwell","SJS","R","R",6,1,0,1,-2,5,0.2,0.5,691.8333,621.33,82,-10,-10,-19,58,0.013,-4,-24,0.414,56,-7,-9,-16,35,-0.024,-5,-21,0.384,0.454,0.095,0.894,1,1,0,"Cardwell",0,2,0.16666,0,0,20242025,0,0,"SJS",0.166666666666667,0,0.166666666666667,0.833333333333333,-24,-21,"SJS",0.39,0.39,0.5,0.49,0.48,0.47,0.16,0.35,0,0.09,0.19,0.2,0.4,0.39,0.38,2.03,1.94,1.99,1.9,0.61,1.42,0,0.37,0.7,0.7,1.7,1.67,1.62,3.23,3.14,3.31,3.22,1.43,1.27,0.53,0.58,0.74,0.74,3.06,3.14,3.06,7.44,11.81,0.01,0.16,0.4,0.41,1,1,1,188,286
8482206,"Ethan Cardwell","SJS","R","R",6,1,0,1,-2,5,0.2,0.5,691.8333,621.33,82,-10,-10,-19,58,0.013,-4,-24,0.414,56,-7,-9,-16,35,-0.024,-5,-21,0.384,0.454,0.095,0.894,1,1,0,"Cardwell",0,2,0.16666,0,0,20242025,0,0,"SJS",0.166666666666667,0,0.166666666666667,0.833333333333333,-24,-21,"SJS",0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0.19,0.19,0.1,0.1,0,0.08,0,0,0.27,0.27,0.27,0.51,3.15,0,0,0.13,0.15,0,0,0,9,61
8482206,"Ethan Cardwell","SJS","R","R",6,1,0,1,-2,5,0.2,0.5,691.8333,621.33,82,-10,-10,-19,58,0.013,-4,-24,0.414,56,-7,-9,-16,35,-0.024,-5,-21,0.384,0.454,0.095,0.894,1,1,0,"Cardwell",0,2,0.16666,0,0,20242025,0,0,"SJS",0.166666666666667,0,0.166666666666667,0.833333333333333,-24,-21,"SJS",0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.02,0,0,0.86,0.83,0,0,0,6,1
8480848,"Ty Dellandrea","SJS","C","R",68,1,7,8,-31,50,0.02,0.4988,708.2647,631.02,795,-80,-102,-109,563,-0.061,-50,-232,0.414,562,-62,-77,-87,380,-0.066,-43,-182,0.403,0.417,0.055,0.879,1,7,0,"Dellandrea",0,59,0.11764,0,0,20242025,0,1,"SJS",0.0147058823529412,0.102941176470588,0.117647058823529,0.735294117647059,-232,-182,"SJS",0.3,0.43,0.4,0.4,0.4,0.4,0,0,0.4,0,0,0,0.4,0.4,0.4,0.56,0.56,0.56,0.56,0.16,0,0.4,0.05,0,0,0.61,0.61,0.61,1.29,1.28,1.29,1.28,0.39,0.08,0.82,0.15,0,0,1.44,1.44,1.43,8.48,11.25,0,0,0.56,0.56,3,3,2,87,68
8480848,"Ty Dellandrea","SJS","C","R",68,1,7,8,-31,50,0.02,0.4988,708.2647,631.02,795,-80,-102,-109,563,-0.061,-50,-232,0.414,562,-62,-77,-87,380,-0.066,-43,-182,0.403,0.417,0.055,0.879,1,7,0,"Dellandrea",0,59,0.11764,0,0,20242025,0,1,"SJS",0.0147058823529412,0.102941176470588,0.117647058823529,0.735294117647059,-232,-182,"SJS",0.33,0.45,7.66,7.28,7.71,7.32,1.85,2.08,3.73,0.91,1.21,2.66,5.91,5.9,5.82,23.74,22.77,23.65,22.69,8.44,7.62,7.68,3.82,6.56,6.56,21,20.94,20.53,48.37,46.2,49.09,46.88,14.53,14.57,19.27,7.36,13.52,13.52,42.21,42.71,41.91,162.58,196.97,0,0,0.48,0.47,209,209,210,3261,3575
8480848,"Ty Dellandrea","SJS","C","R",68,1,7,8,-31,50,0.02,0.4988,708.2647,631.02,795,-80,-102,-109,563,-0.061,-50,-232,0.414,562,-62,-77,-87,380,-0.066,-43,-182,0.403,0.417,0.055,0.879,1,7,0,"Dellandrea",0,59,0.11764,0,0,20242025,0,1,"SJS",0.0147058823529412,0.102941176470588,0.117647058823529,0.735294117647059,-232,-182,"SJS",0.39,0.45,6.56,6.19,6.6,6.23,1.72,2.08,2.76,0.88,0.64,2.09,5.34,5.33,5.24,21.99,21.05,21.9,20.96,8.03,7.5,6.47,3.66,5.99,5.99,19.66,19.59,19.2,33.72,32.33,34.44,33.01,12.22,12.14,9.36,5.46,9.39,9.39,29.79,30.29,29.82,101.57,122.13,1.25,0.53,0.47,0.47,181,181,173,2455,2753
8480848,"Ty Dellandrea","SJS","C","R",68,1,7,8,-31,50,0.02,0.4988,708.2647,631.02,795,-80,-102,-109,563,-0.061,-50,-232,0.414,562,-62,-77,-87,380,-0.066,-43,-182,0.403,0.417,0.055,0.879,1,7,0,"Dellandrea",0,59,0.11764,0,0,20242025,0,1,"SJS",0.0147058823529412,0.102941176470588,0.117647058823529,0.735294117647059,-232,-182,"SJS",0.08,0.06,0.71,0.69,0.71,0.69,0.14,0,0.57,0.03,0.57,0.57,0.17,0.17,0.17,1.19,1.17,1.19,1.17,0.26,0.12,0.82,0.09,0.57,0.57,0.71,0.71,0.7,13.32,12.55,13.32,12.55,1.88,2.35,9.09,1.75,4.13,4.13,10.94,10.94,10.61,1.94,29.62,0,0.03,0.1,0.12,20,20,0,45,396
8480848,"Ty Dellandrea","SJS","C","R",68,1,7,8,-31,50,0.02,0.4988,708.2647,631.02,795,-80,-102,-109,563,-0.061,-50,-232,0.414,562,-62,-77,-87,380,-0.066,-43,-182,0.403,0.417,0.055,0.879,1,7,0,"Dellandrea",0,59,0.11764,0,0,20242025,0,1,"SJS",0.0147058823529412,0.102941176470588,0.117647058823529,0.735294117647059,-232,-182,"SJS",0.15,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0,0,0.02,0,0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0.01,0,0,0.04,0.04,0.04,7.91,2.77,0,0.04,0.8,0.77,5,5,9,155,38
8483524,"Shane Wright","SEA","C","R",79,19,25,44,4,91,0.20879,0.44457,844.0886,696.18,988,-25,-22,-160,879,-0.015,-62,-109,0.47,713,0,-23,-108,636,-0.015,-54,-77,0.471,0.511,0.118,0.91,12,31,2,"Wright",0,18,0.55696,7,13,20242025,0,0,"SEA",0.240506329113924,0.316455696202532,0.556962025316456,1.15189873417722,-109,-77,"SEA",0.43,0.42,1.86,1.62,1.86,1.62,0.15,0.56,1.16,0.19,0,0.92,1.13,1.13,0.89,7.06,6.03,7.06,6.03,0.81,2.15,4.09,0.83,1.62,1.7,6.19,6.19,5.33,9.39,9.35,9.39,9.35,0.23,0.33,8.84,0.22,0,0,9.62,9.62,9.57,17.1,23.9,0.1,0,0.59,0.55,13,13,12,181,128
8483524,"Shane Wright","SEA","C","R",79,19,25,44,4,91,0.20879,0.44457,844.0886,696.18,988,-25,-22,-160,879,-0.015,-62,-109,0.47,713,0,-23,-108,636,-0.015,-54,-77,0.471,0.511,0.118,0.91,12,31,2,"Wright",0,18,0.55696,7,13,20242025,0,0,"SEA",0.240506329113924,0.316455696202532,0.556962025316456,1.15189873417722,-109,-77,"SEA",0.54,0.45,17.16,16,17.15,15.99,3.36,6.16,7.64,2.07,2.65,3.95,15.28,15.24,14.77,63.78,59.28,63.77,59.3,17.73,19.58,26.47,9.58,14.48,14.24,59.12,59.22,57.21,53.75,51.58,54.31,52.14,16.79,16.77,20.18,7.35,11.92,11.92,49.17,49.62,48.85,166.68,205.47,0,0,0.47,0.47,369,369,461,3442,3888
8483524,"Shane Wright","SEA","C","R",79,19,25,44,4,91,0.20879,0.44457,844.0886,696.18,988,-25,-22,-160,879,-0.015,-62,-109,0.47,713,0,-23,-108,636,-0.015,-54,-77,0.471,0.511,0.118,0.91,12,31,2,"Wright",0,18,0.55696,7,13,20242025,0,0,"SEA",0.240506329113924,0.316455696202532,0.556962025316456,1.15189873417722,-109,-77,"SEA",0.46,0.46,9.33,9.06,9.31,9.04,2.62,4.62,2.09,1.22,0.55,0.88,9.67,9.63,9.55,36.22,34.93,36.22,34.97,13.59,14.09,8.54,5.92,6.89,6.56,35.58,35.67,35.16,41.85,39.74,42.42,40.3,16.03,15.77,10.06,6.82,11.91,11.92,36.75,37.2,36.49,112.42,131.74,1.43,1.3,0.48,0.49,323,323,420,2834,3025
8483524,"Shane Wright","SEA","C","R",79,19,25,44,4,91,0.20879,0.44457,844.0886,696.18,988,-25,-22,-160,879,-0.015,-62,-109,0.47,713,0,-23,-108,636,-0.015,-54,-77,0.471,0.511,0.118,0.91,12,31,2,"Wright",0,18,0.55696,7,13,20242025,0,0,"SEA",0.240506329113924,0.316455696202532,0.556962025316456,1.15189873417722,-109,-77,"SEA",0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.45,0.45,0.45,0.04,0,0.41,0.05,0,0,0.5,0.5,0.49,0.64,5.84,0,0,0.13,0.14,2,2,4,15,104
8483524,"Shane Wright","SEA","C","R",79,19,25,44,4,91,0.20879,0.44457,844.0886,696.18,988,-25,-22,-160,879,-0.015,-62,-109,0.47,713,0,-23,-108,636,-0.015,-54,-77,0.471,0.511,0.118,0.91,12,31,2,"Wright",0,18,0.55696,7,13,20242025,0,0,"SEA",0.240506329113924,0.316455696202532,0.556962025316456,1.15189873417722,-109,-77,"SEA",0.92,0.86,5.92,5.29,5.92,5.29,0.55,0.98,4.4,0.65,2.11,2.15,4.43,4.43,4.28,20.44,18.27,20.44,18.27,3.28,3.33,13.84,2.82,5.97,5.97,17.3,17.3,16.67,1.88,1.87,1.88,1.87,0.45,0.56,0.88,0.22,0.01,0,2.1,2.1,2.1,18.02,2.82,0.06,0.07,0.84,0.82,31,31,0,266,49
8477401,"John Hayden","SEA","C","R",20,1,1,2,0,20,0.05,0.53448,510.5,498.35,173,-17,0,6,163,0.014,7,-10,0.485,113,-9,3,20,122,0.047,15,9,0.519,0.589,0.063,0.934,1,2,0,"Hayden",0,31,0.1,0,0,20242025,0,0,"SEA",0.05,0.05,0.1,1,-10,9,"SEA",0.54,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.57,0.61,0.57,0.07,0,0.54,0.03,0.54,0.54,0.1,0.1,0.08,0.52,0.45,0.52,0.45,0.02,0,0.5,0.08,0.5,0.5,0.1,0.1,0.09,2.4,1.29,0,0,0.53,0.5,0,0,0,9,8
8477401,"John Hayden","SEA","C","R",20,1,1,2,0,20,0.05,0.53448,510.5,498.35,173,-17,0,6,163,0.014,7,-10,0.485,113,-9,3,20,122,0.047,15,9,0.519,0.589,0.063,0.934,1,2,0,"Hayden",0,31,0.1,0,0,20242025,0,0,"SEA",0.05,0.05,0.1,1,-10,9,"SEA",0.56,0.47,3.05,2.76,3.09,2.8,0.54,0.81,1.7,0.36,0.95,1.41,2,2.07,2.05,9.54,8.73,9.83,8.99,2.54,2.21,4.79,1.32,4.62,4.62,6.23,6.45,6.36,7.35,6.93,7.29,6.88,2.4,2.27,2.68,1.14,2.42,2.42,6.08,5.97,5.83,52.81,58.92,0,0,0.47,0.48,31,31,27,986,1116
8477401,"John Hayden","SEA","C","R",20,1,1,2,0,20,0.05,0.53448,510.5,498.35,173,-17,0,6,163,0.014,7,-10,0.485,113,-9,3,20,122,0.047,15,9,0.519,0.589,0.063,0.934,1,2,0,"Hayden",0,31,0.1,0,0,20242025,0,0,"SEA",0.05,0.05,0.1,1,-10,9,"SEA",0.57,0.45,3.05,2.76,3.09,2.8,0.54,0.81,1.7,0.36,0.95,1.41,2,2.07,2.05,8.93,8.15,9.21,8.41,2.47,2.21,4.25,1.28,4.08,4.08,6.13,6.34,6.28,6.74,6.39,6.68,6.34,2.29,2.27,2.18,1.04,1.92,1.92,5.86,5.75,5.62,31.56,37.96,0.37,0.01,0.46,0.47,30,30,26,763,890
8477401,"John Hayden","SEA","C","R",20,1,1,2,0,20,0.05,0.53448,510.5,498.35,173,-17,0,6,163,0.014,7,-10,0.485,113,-9,3,20,122,0.047,15,9,0.519,0.589,0.063,0.934,1,2,0,"Hayden",0,31,0.1,0,0,20242025,0,0,"SEA",0.05,0.05,0.1,1,-10,9,"SEA",0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.09,0.09,0.09,0,0,0.03,0,0,0.11,0.11,0.11,0.29,1.47,0,0,0.18,0.21,0,0,0,6,27
8477401,"John Hayden","SEA","C","R",20,1,1,2,0,20,0.05,0.53448,510.5,498.35,173,-17,0,6,163,0.014,7,-10,0.485,113,-9,3,20,122,0.047,15,9,0.519,0.589,0.063,0.934,1,2,0,"Hayden",0,31,0.1,0,0,20242025,0,0,"SEA",0.05,0.05,0.1,1,-10,9,"SEA",0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0.26,0,0,0.92,0.93,1,1,0,46,4
8483570,"Ben Meyers","SEA","C","L",8,0,0,0,-2,4,0,0.48979,501.125,499.62,72,-9,3,-19,50,-0.068,-16,-22,0.409,48,-4,-3,-10,33,-0.033,-8,-15,0.407,0.419,0.038,0.892,0,0,0,"Meyers",0,2,0,0,0,20242025,0,0,"SEA",0,0,0,0.5,-22,-15,"SEA",0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,1.6,0,0,0.11,0.13,0,0,0,1,8
8483570,"Ben Meyers","SEA","C","L",8,0,0,0,-2,4,0,0.48979,501.125,499.62,72,-9,3,-19,50,-0.068,-16,-22,0.409,48,-4,-3,-10,33,-0.033,-8,-15,0.407,0.419,0.038,0.892,0,0,0,"Meyers",0,2,0,0,0,20242025,0,0,"SEA",0,0,0,0.5,-22,-15,"SEA",0.41,0.39,0.43,0.43,0.44,0.43,0.08,0.35,0,0.07,0,0,0.5,0.51,0.51,1.88,1.87,1.85,1.84,0.8,1.08,0,0.33,0.08,0.08,2.13,2.1,2.09,2.68,2.64,2.77,2.73,0.94,0.83,0.9,0.44,0.66,0.66,2.46,2.58,2.55,15.52,24.73,0,0,0.45,0.43,24,24,25,378,454
8483570,"Ben Meyers","SEA","C","L",8,0,0,0,-2,4,0,0.48979,501.125,499.62,72,-9,3,-19,50,-0.068,-16,-22,0.409,48,-4,-3,-10,33,-0.033,-8,-15,0.407,0.419,0.038,0.892,0,0,0,"Meyers",0,2,0,0,0,20242025,0,0,"SEA",0,0,0,0.5,-22,-15,"SEA",0.41,0.41,0.43,0.43,0.44,0.43,0.08,0.35,0,0.07,0,0,0.5,0.51,0.51,1.88,1.87,1.85,1.84,0.8,1.08,0,0.33,0.08,0.08,2.13,2.1,2.09,2.68,2.64,2.77,2.73,0.94,0.83,0.9,0.44,0.66,0.66,2.46,2.58,2.55,11.45,16.24,0.05,0.01,0.46,0.44,24,24,25,315,367
8483570,"Ben Meyers","SEA","C","L",8,0,0,0,-2,4,0,0.48979,501.125,499.62,72,-9,3,-19,50,-0.068,-16,-22,0.409,48,-4,-3,-10,33,-0.033,-8,-15,0.407,0.419,0.038,0.892,0,0,0,"Meyers",0,2,0,0,0,20242025,0,0,"SEA",0,0,0,0.5,-22,-15,"SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8483570,"Ben Meyers","SEA","C","L",8,0,0,0,-2,4,0,0.48979,501.125,499.62,72,-9,3,-19,50,-0.068,-16,-22,0.409,48,-4,-3,-10,33,-0.033,-8,-15,0.407,0.419,0.038,0.892,0,0,0,"Meyers",0,2,0,0,0,20242025,0,0,"SEA",0,0,0,0.5,-22,-15,"SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
